WORD,LastCell
A0A0A0HUM5,Dehydration
C1GLX8,Sodium adduct;Methylation(KR)
C1G9P8,Carbamidomethylation;Phosphorylation (STY);Sulphone;2-amino-3-oxo-butanoic_acid;Oxidation (M)
C1G035,Formylation;Deamidation (NQ)
C1G215,Lysine oxidation to aminoadipic semialdehyde;Carbamidomethylation
C1G9A5,Acetylation (N-term);Formylation;Acetylation (K);Phosphorylation (STY)
C1GLX6,S-pyridylethylation
C1G8H6,Sodium adduct;Methylation(KR)
C1GLX7,Carbamidomethylation
C1GCK7,Oxidation (M)
C1GAM1,Formylation;Deamidation (NQ)
C1G6F6,Formylation
C1GBD8,Deamidation (NQ);Oxidation (M)
C1G7L7,Oxidation (M)
C1FYQ2,Amidation
C1G5F6,3-sulfanylpropanoyl
C1G312,Oxidation (M);Carbamidomethylation
C1GKC9,Carboxylation (DKW);Acetylation (K);Methylation(KR)
C1GAU3,Oxidation (M);Carbamidomethylation
C1G9P8,Dimethylation(KR)
C1G2D0,Deamidation (NQ)
C1GHE4,Acetylation (N-term);Phosphorylation (STY)
C1FYQ2,Dehydration
C1GLU6,Acetylation (N-term);Deamidation (NQ);Acetylation (K)
C1G713,Deamidation (NQ)
C1GN32,Acetylation (Protein N-term);Deamidation (NQ);Phosphorylation (STY)
C1GGS8,Methylation(KR)
C1GDJ9,Carbamidomethylation;Oxidation (M)
C1GLV8,Acetylation (N-term);Acetylation (K);Carboxylation (DKW)
C1G989,Acetylation (N-term);Formylation;Carbamidomethylation;Phosphorylation (STY)
C1GMV8,Oxidation (M)
C1GJI0,Phosphorylation (STY);Deamidation (NQ);Acetylation (K);Methylation(KR);Dihydroxy
C1GK20,Oxidation (M)
C1G9A5,Phosphorylation (STY);Formylation
C1G8G0,Phosphorylation (STY);Methylation(KR);Amidation;Deamidation (NQ);Formylation;Sodium adduct
C1G9D6,Deamidation (NQ);Phosphorylation (STY);Carbamylation
C1G791,Deamidation (NQ);Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1GC48,Acetylation (N-term);Methylation(KR);HexNAcylation (N);Deamidation (NQ);Phosphorylation (STY);Carbamidomethylation
C1GBS0,Carbamidomethylation;Oxidation (M)
C1GB45,Deamidation (NQ)
C1GI30,Oxidation (M)
C1GAE3,Deamidation (NQ);Carbamidomethylation
C1G9P8,Phosphorylation (STY);Sodium adduct;Dehydration
A0A0A0HRG7,Carbamidomethylation;Acetylation (K);Guanidination
C1GJ33,Carbamidomethylation
C1G6K0,Acetylation (N-term);Methylation(KR)
C1GLF6,Deamidation (NQ)
C1G3C4,Deamidation (NQ);Phosphorylation (STY);Carbamidomethylation;Methylation(KR);Oxidation (M)
C1GLZ7,Oxidation (M)
A0A0A0HT80,Dehydration;Methylation(KR)
C1GEJ7,Oxidation (M)
C1G5V0,Sulfation;Deamidation (NQ)
C1GML7,Deamidation (NQ);Carbamidomethylation
C1G3H2,Deamidation (NQ)
C1GKC9,Dihydroxy;Phosphorylation (STY);Oxidation (M)
C1GLM2,Deamidation (NQ);Carbamidomethylation;Acetylation (K);Methylation(KR);Carboxylation (DKW)
C1G3P8,Acetylation (K)
A0A0A0HRG7,Replacement of proton by potassium
C1GMJ8,Oxidation (M);Carbamidomethylation
C1GLI2,Oxidation (M);Deamidation (NQ);Carbamidomethylation;Phosphorylation (STY)
C1GMA5,Oxidation (M)
C1G065,Oxidation (M);Carbamidomethylation
C1GGQ1,Carbamidomethylation;Phosphorylation (STY);Oxidation (M)
C1GJD0,Formation of five membered aromatic heterocycle
C1GLI9,Replacement of proton with ammonium ion
C1G241,Carbamidomethylation;Oxidation (M)
C1GCF0,2-amino-3-oxo-butanoic_acid
C1GL98,Deamidation (NQ);Carbamidomethylation;Sodium adduct;Phosphorylation (STY)
C1GJD3,Acetylation (N-term);Deamidation (NQ);Acetylation (K)
C1GKC9,Sulfation
C1GBT0,Acetylation (K);Methylation(KR)
C1FZL2,Carbamidomethylation
C1G025,Oxidation (M)
C1FZK1,Carbamidomethylation
C1FYQ2,Deamidation followed by a methylation
C1FZM6,Carbamidomethylation
C1G6U8,Oxidation (M)
C1G3M8,Oxidation (M);Carbamidomethylation
C1G6U5,Replacement of proton with ammonium ion
C1GI55,Amidation
C1G5V6,Oxidation (M);Deamidation (NQ);Carbamidomethylation
C1GBX9,Acetylation (Protein N-term);Deamidation (NQ)
C1G479,Carbamidomethylation;Oxidation (M)
C1G1T5,Carbamidomethylation;Oxidation (M)
C1FYF8,Acetylation (N-term);Acetylation (K);Phosphorylation (STY)
C1G3H0,Deamidation (NQ)
C1G035,Deamidation (R)
A0A0A0HV62,Methylation(KR);Formylation;Phosphorylation (STY);Carbamylation
C1GJD0,Phosphorylation (STY);Deamidation (NQ);Acetylation (K);Methylation(KR);Carbamylation
C1GFV8,Oxidation (M)
C1FZ61,Carbamidomethylation
C1G6F6,Replacement of 2 protons by nickel
C1GLI2,Dihydroxy;Oxidation (M)
C1G7T4,Phosphorylation (STY);Formylation;Methylation(KR);Dihydroxy;Carboxylation (DKW)
C1GMI8,Oxidation (M)
C1GA17,Phosphorylation (STY);Acetylation (K);Methylation(KR);Oxidation (M)
C1GEJ7,Methylation(KR);Dehydration
A0A0A0HVE7,Oxidation (M)
C1GDJ9,Deamidation (NQ);Methylation(KR)
C1GGY3,Carbamidomethylation;Oxidation (M)
C1G1F2,Methylation(KR);Dimethylation(KR);Deamidation (NQ);Phosphorylation (STY);Carbamidomethylation;Biotinylation
C1G3P8,Amidation
C1G371,Deamidation (NQ)
C1GLI2,Methylation(KR)
C1G3P8,Sodium adduct;Methylation(KR)
C1GL41,Oxidation (M)
C1G6R0,Acetylation (Protein N-term);Oxidation (M)
C1GBD8,Carbamidomethylation
C1GE91,Carbamidomethylation
C1G541,Oxidation (M)
A0A0A0HVK7,Oxidation (M)
C1G2J3,Lysine oxidation to aminoadipic semialdehyde
C1GL98,Carboxylation (DKW);Carbamidomethylation;Methylation(KR)
C1GI20,Deamidation (R)
C1FYR6,Pyro-glu from Q
C1G293,Oxidation (M)
C1GE37,Iminobiotinylation
C1G6H2,Deamidation (NQ)
C1G3V2,Oxidation (M)
C1G0P0,Dimethylation(KR)
C1G596,Carboxylation (DKW);Carbamidomethylation;Methylation(KR)
C1G2J3,Acetylation (Protein N-term)
C1G1A3,Oxidation (M)
C1GEY6,Oxidation (M)
C1FZG2,Oxidation (M)
C1GET2,Oxidation (M)
C1G0P0,Oxidation (HW);Acetylation (K)
A0A0A0HV38,Carbamidomethylation
C1G035,Carbamylation;Methylation(KR)
C1GA20,Dihydroxy
C1G2R8,Oxidation (M)
C1GF61,Deamidation (NQ)
C1GLI9,Carbamidomethylation;Deamidation (NQ);Oxidation (M)
C1G8G0,Acetylation (N-term);Phosphorylation (STY);Carbamidomethylation;Deamidation (NQ)
C1G9D6,Carbamylation
C1G7K8,Acetylation (Protein N-term);Dehydration
C1GA62,Carbamidomethylation;Oxidation (M)
C1GBH3,Carbamidomethylation
C1GEJ1,Oxidation (M)
C1G2S7,Methylation(KR);Sodium adduct
C1G186,Oxidation (M);Carbamidomethylation
A0A0A0HYN4,Oxidation (M)
C1FZL0,Carbamidomethylation
C1GMY3,2-amino-3-oxo-butanoic_acid
A0A0A0HTY8,Deamidation (NQ)
C1FZG2,Dihydroxy
C1G9P8,Acetylation (N-term);Deamidation (NQ);Carbamidomethylation;Oxidation (M);Dihydroxy
C1GLI2,Phosphorylation (STY);Deamidation (NQ);Sodium adduct
C1GF60,Oxidation (M)
C1G3Y0,Deamidation (NQ)
C1GFU4,Oxidation (M)
C1GJI0,Carboxyl modification with ethanolamine
C1G8C8,Michael addition with methylamine
C1GFX4,Carbamidomethylation
C1FZG2,Methylation(KR)
C1GER4,Oxidation (M)
C1G8R9,Oxidation (M)
C1GJI0,Oxidation (M)
C1G4N0,Sodium adduct
C1G1F2,Methionine replacement by azido homoalanine;Carbamidomethylation
C1G561,Acetylation (Protein N-term)
C1GIR0,Oxidation (M)
C1GE06,Carbamidomethylation
C1GLM1,2-amino-3-oxo-butanoic_acid
C1G648,Deamidation (NQ)
C1GB53,Oxidation (M)
C1GMZ1,Phosphorylation (STY);Formylation;Carbamidomethylation;Acetylation (K)
C1GLI9,Dimethylation(KR);Acetylation (K)
C1G9A3,Oxidation (M)
C1GM03,Phosphorylation (STY);Acetylation (K);Dihydroxy
C1G1M9,Oxidation (M)
A0A0A0HRM2,2-amino-3-oxo-butanoic_acid
C1GC40,Oxidation (M)
C1GDW4,Oxidation (M)
C1G1L3,Oxidation (M)
C1G2S7,Sulfation
C1G0L5,Oxidation (M)
C1GMH1,Oxidation (M)
C1G810,Oxidation (M);Amidation
C1GLI9,Dihydroxy;Deamidation (NQ)
C1FYU2,Carbamidomethylation
C1GG28,Deoxy
C1GM00,Formylation;Acetylation (K)
C1G631,Pyro-glu from Q
C1GA39,2-amino-3-oxo-butanoic_acid
C1GII4,Oxidation (M);Deamidation (NQ)
C1GJI0,Methylation(KR);Deamidation (NQ)
C1GI19,Carbamidomethylation
C1GMZ1,Methylation(KR);Carbamylation
C1G413,Carbamidomethylation
C1G989,Dihydroxy
C1GGJ2,Carbamylation;Methylation(KR);Phosphorylation (STY)
C1G8H6,Formylation;Methylation(KR)
C1GKC8,Ethanolation (KR)
C1G6I0,2-amino-3-oxo-butanoic_acid
C1G159,Oxidation (M)
A0A0A0HX63,Oxidation (M)
C1G0D4,Deamidation (NQ);Carbamidomethylation;Sodium adduct
C1GN32,Dimethylation(KR);Methylation(KR)
C1GHG1,Oxidation (M)
C1G0P0,Acetylation (N-term);Deamidation (NQ);Methylation(KR);Phosphorylation (STY);Dihydroxy
C1G9W2,Oxidation (M)
C1G371,Acetylation (Protein N-term)
C1GGV9,Oxidation (M)
A0A0A0HRM5,Carbamidomethylation
C1FZG1,Dehydration;Methylation(KR)
C1GJD4,Oxidation (M)
C1FZ57,Carbamidomethylation
C1G6T7,Deamidation (NQ)
C1GA21,Carbamidomethylation
C1G4K5,Carbamidomethylation
C1G388,Oxidation (M);Deamidation (NQ)
C1G8X9,Acetylation (Protein N-term)
C1GMH9,Amidation
C1GLB8,Dihydroxy
C1GMY4,Oxidation (M)
C1GM70,Oxidation (M)
C1FYR1,Carbamidomethylation;Sodium adduct
C1GDT0,Carbamidomethylation
C1GFX8,Oxidation (M)
C1GHZ4,Oxidation (M)
C1G0D4,Dehydration;Carbamidomethylation;Methylation(KR)
C1G6F6,Oxidation (M);Deamidation (NQ)
C1GII4,Acetylation (N-term);Deamidation (NQ);Dimethylation(KR);Methylation(KR)
C1GBT0,Phosphorylation (STY);Acetylation (K);Methylation(KR)
C1G792,Oxidation (M);Carbamidomethylation
C1GLV8,2-amino-3-oxo-butanoic_acid
C1GJD0,Deamidation (NQ);Carbamidomethylation;Oxidation (M)
C1G784,Oxidation (M)
C1G0R1,Acetylation (N-term);Carbamidomethylation
C1GB62,Dimethylation(KR)
C1GM22,Dehydration;Methylation(KR)
C1GGJ2,Formylation (Protein N-term)
C1GIL8,Oxidation (HW)
C1GME5,Oxidation (M);Carbamidomethylation
A0A0A0HWM5,Methylation(KR);Deamidation (NQ)
C1GLI2,Deamidation (NQ);Phosphorylation (STY)
C1G8C8,Oxidation (M);Deamidation (NQ)
C1GBB1,Oxidation (M)
C1GC21,Hypusine
C1G3N5,Oxidation (M)
C1GCV8,Deamidation (NQ)
C1G3M0,Carbamidomethylation
C1GA89,Oxidation (M);Carbamidomethylation
C1G3T9,Lysine oxidation to aminoadipic semialdehyde
C1GBT4,Oxidation (M)
C1GKU6,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
C1G0Q2,Methylation(KR);Dehydration
C1GLI9,Acetylation (N-term);Deamidation (NQ);Phosphorylation (STY);Dehydration
C1G3C4,Replacement of proton with ammonium ion
C1G8H6,Biotinylation
C1FZZ3,Carbamidomethylation
C1G6F6,Acetylation (N-term);Deamidation (NQ);Dimethylation(KR);Carboxylation (DKW)
C1GN32,Dihydroxy methylglyoxal adduct
C1GEV1,Oxidation (M)
C1FZN1,Oxidation (M)
C1GJ38,Carbamidomethylation
C1G496,Oxidation (M)
C1G8H4,Oxidation (M)
C1GIC8,Oxidation (M)
C1FYQ2,Biotinylation;Phosphorylation (STY)
C1G5F6,Dehydration;Carbamidomethylation;Methylation(KR);Oxidation (M)
C1G4D1,Dimethylation(KR)
C1GMI8,Deamidation (NQ);Phosphorylation (STY)
C1GC92,2-amino-3-oxo-butanoic_acid
C1G9D6,Acetylation (Protein N-term);Deamidation (NQ);Methylation(KR)
C1GL06,Deamidation (NQ)
A0A0A0HV89,Oxidation (M)
C1GLF9,Oxidation (M)
A0A0A0HTY3,Oxidation (M)
C1FZ53,Deamidation (NQ)
C1GK92,Carbamidomethylation
C1GC48,Formylation;Acetylation (K)
C1FYF8,Sodium adduct;Methylation(KR)
C1G4B4,Deamidation (NQ)
C1GL98,Carboxylation (E);Phosphorylation (STY)
C1G8C3,Oxidation (M)
C1GBF1,Phosphorylation (STY);Acetylation (K);Methylation(KR);Amidation;Deamidation (NQ);Oxidation (M);Dihydroxy
C1G9D6,Carbamidomethylation;Oxidation (M)
C1GM00,Carbamidomethylation
C1G7T4,Carbamidomethylation;Acetylation (K);Deamidation (NQ);Phosphorylation (STY);Oxidation (M);Sodium adduct
C1G9P8,Acetylation (K)
C1GBF1,Methylation(KR);Deamidation (NQ)
C1GM00,Dimethylation(KR)
C1GLB8,Acetylation (N-term);Deamidation (NQ)
A0A0A0HTA9,Carboxylation (DKW);Acetylation (K);Phosphorylation (STY)
C1G7T4,Dihydroxy
C1G8G0,Deamidation (NQ);Acetylation (K)
C1GC21,Carbamidomethylation
C1G452,Oxidation (M);Carbamidomethylation
C1GKC8,Formylation;Methylation(KR)
C1GL98,Glycidamide adduct
C1GLB8,Dehydration;Methylation(KR)
C1GM00,Phosphorylation (STY);Acetylation (K);Deamidation (NQ);Carbamylation;Carbamidomethylation;Sodium adduct
C1G445,Oxidation (M);Deamidation (NQ)
C1G9P8,Deamidation (R)
C1GA10,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
C1G5Y7,2-amino-3-oxo-butanoic_acid
C1GLX7,Deamidation (NQ)
C1G7T4,Methylation(KR);Acetylation (K);Phosphorylation (STY)
C1G6F6,Acetylation (K);Phosphorylation (STY)
C1G7A3,Carbamidomethylation;Deamidation (NQ)
A0A0A0HXV1,Dehydration;Carbamidomethylation;Methylation(KR)
C1G5E4,Oxidation (M)
C1GB62,Acetylation (N-term);Acetylation (K);Phosphorylation (STY);Carbamidomethylation;Sodium adduct;Dehydration
C1GAT1,Dehydration;Acetylation (K)
C1G1C8,Oxidation (M);Carbamidomethylation;Phosphorylation (STY)
C1GMP4,Oxidation (M)
C1FZT5,Oxidation (M)
C1G3P8,Biotinylation
C1GHB9,Carbamidomethylation
C1G8G0,Dehydration;Deamidation (NQ);Methylation(KR)
C1G4N0,Oxidation (M);Carbamidomethylation
C1G791,Phosphorylation (STY);Deamidation (NQ);Acetylation (K);Dihydroxy
C1GM22,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
C1GK99,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GJL8,Oxidation (M)
A0A0A0HT88,Deamidation (NQ)
C1GC48,Deamidation (NQ);Carbamidomethylation;Oxidation (M)
C1G570,Oxidation (M)
C1G0N4,Oxidation (M)
A0A0A0HUV5,Oxidation (M)
C1GHZ0,Methylation(KR);Phosphorylation (STY);Carbamylation
C1GHU1,Oxidation (M)
A0A0A0HWM5,Deamidation (NQ);Methylation(KR);Phosphorylation (STY);Carbamylation
C1GFL5,Oxidation (M)
C1GBJ2,Sodium adduct
A0A0A0HTN8,Acetylation (Protein N-term)
C1GG91,Acetylation (N-term)
C1G5F6,Oxidation (HW)
C1G351,Carbamidomethylation
C1GIX4,Carbamidomethylation
C1GCT8,Oxidation (M)
C1GML7,Carbamidomethylation;Formylation;Amidation;Phosphorylation (STY);Oxidation (M)
C1GMR4,Phosphorylation (STY)
C1GLV8,Sodium adduct
C1GAT8,Carbamylation
C1GJT3,Oxidation (M)
C1GJT7,Carbamidomethylation
C1G596,Dimethylation(KR)
C1G3C4,Dimethylation(KR)
C1GHF6,Acetylation (Protein N-term)
C1GDP1,Sulfation
C1G4D1,Methylation(KR);Dehydration
C1GMU5,Sodium adduct
C1G0C7,Methylation(KR);Carbamidomethylation;Oxidation (M)
C1GG12,ISD (z+2)-series
C1GJQ3,Carbamidomethylation
C1GCG7,Sulfation
C1G4N0,Methylation(KR)
A0A0A0HY23,Oxidation (M)
C1G3Y8,Methylation(KR);Dehydration
C1GCF0,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
A0A0A0HUJ5,Acetylation (N-term);Methylation(KR);Phosphorylation (STY)
C1G1S9,Oxidation (M)
C1FZT8,Oxidation (M);Deamidation (NQ);Dehydration
C1FZ88,Phosphorylation (STY);Acetylation (K);Methylation(KR);Dehydration
C1GN83,Oxidation (M)
C1GI70,Oxidation (M)
C1G1F2,Oxidation (M);Acetylation (K);Methylation(KR);Amidation;Deamidation (NQ);Carbamidomethylation;Guanidination;Dihydroxy
A0A0A0HWK8,Carbamidomethylation;2-amino-3-oxo-butanoic_acid;Oxidation (M)
C1G9D7,Sodium adduct;Methylation(KR)
C1G887,Acetylation (Protein N-term)
C1GCF0,Phosphorylation (STY);Acetylation (K)
C1GF12,Sulfation
C1GKH0,Acetylation (Protein N-term)
C1G1F2,Monoglutamyl
C1GKM7,Oxidation (M);Deamidation (NQ)
C1GLX8,Thiophosphorylation
C1GLX8,Deamidation (NQ);Carbamidomethylation;Phosphorylation (STY);Oxidation (M)
C1GGS8,Deamidation (NQ);Oxidation (M)
C1G4S5,Oxidation (M)
C1FYR8,Oxidation (M)
C1GH63,Oxidation (M)
C1G942,Oxidation (M)
A0A0A0HUW4,Oxidation (M)
C1G953,Acetylation (N-term);Methylation(KR)
C1G0X9,Oxidation (M)
C1GC92,Sodium adduct;Oxidation (M)
C1GLG2,Oxidation (M)
C1GN19,Acetylation (Protein N-term);Methylation(KR);Oxidation (M)
A0A0A0HV62,Formylation;Carbamidomethylation;Phosphorylation (STY)
C1GKC8,Michael addition with methylamine
C1G5V7,Carbamidomethylation
C1FZT8,Methylation(others)
C1G1F2,Oxidation (HW);Deamidation (NQ)
C1GH70,Methylation(KR);Acetylation (K)
C1GMH0,Oxidation (M)
C1GIL9,Dehydration;Methylation(KR)
C1GAE3,Methylation(KR);Sodium adduct
C1G0P0,Sodium adduct;Methylation(KR)
C1G8V0,Oxidation (M);Carbamidomethylation
C1G5X3,Oxidation (M)
C1GHK4,Methylation(others)
C1G554,Oxidation (M);Methylation(KR)
C1FYQ2,Lipoyl
"C1GB62,""Propionamide (K, X@N-term)"""
C1G1P4,Carbamidomethylation
C1GLI3,Oxidation (M)
C1GC21,Acetylation (N-term);Dehydration;Dihydroxy
C1G0D4,Acetylation (N-term);Phosphorylation (STY);Oxidation (M)
C1GMC7,Oxidation (M)
C1GA06,Deamidation (NQ)
C1G1F2,Sulfation;Methylation(KR)
C1FYQ2,Sulfation
C1G0P0,Phosphorylation (STY);Formylation;Methylation(KR);Dehydration
C1G0F2,Deamidation (NQ)
C1GLI9,Acetylation (K);Dehydration
C1G992,Oxidation (M)
A0A0A0HV62,Biotinylation;Phosphorylation (STY)
A0A0A0HRQ4,Deamidation (NQ);Carbamidomethylation
A0A0A0HWM5,Oxidation (M);Amidation
C1FYE5,Oxidation (M)
C1G3V6,Oxidation (M)
C1GKC9,Aminoethylbenzenesulfonylation
C1G7E0,Acetylation (N-term);Acetylation (K)
C1GLZ6,Oxidation (M);Carbamidomethylation
C1G421,Oxidation (M)
C1G9B2,Oxidation (M)
C1GAM5,Pyro-glu from Q;Deamidation (NQ);Carbamidomethylation
A0A0A0HWM5,Dimethylation(KR);Methylation(KR)
C1G0Q3,Carbamidomethylation
C1FYJ9,Phosphorylation (HCDR)
C1G0C7,Sodium adduct
C1GIX4,Methylation(KR);Deamidation (NQ);Phosphorylation (STY)
C1GA02,Oxidation (M)
C1GMY3,Oxidation (M)
C1FYR6,Formylation
C1G6K0,Formylation
C1GLI9,Deamidation (NQ);Acetylation (K)
C1G8C8,2-amino-3-oxo-butanoic_acid
C1G106,Oxidation (M)
C1GLV8,Deamidation (NQ);Acetylation (K);Methylation(KR);Dimethylation(KR);Phosphorylation (STY);Oxidation (M)
C1G9D6,Oxidation (HW)
C1G0S6,Carbamidomethylation
C1G945,Carbamidomethylation
C1G7D8,Oxidation (M)
C1G6I4,Carbamidomethylation
C1G7K6,Carbamidomethylation
C1G3C4,Methylation(KR);Dehydration
C1G3C4,Acetylation (N-term);Deamidation (NQ);Sodium adduct;Dehydration
C1G7T4,Amidation;Methylation(KR)
C1GIC4,Carbamidomethylation
C1GIX7,Oxidation (M)
C1G2S7,Deamidation (NQ);Carbamidomethylation;Dimethylation(KR)
C1GAT1,Acetylation (K)
A0A0A0HV62,2-amino-3-oxo-butanoic_acid
C1GN09,Oxidation (M)
C1GA10,Condensation product of 3-deoxyglucosone
C1GG28,Dihydroxy;Acetylation (K)
C1GJI0,Carboxylation (DKW)
C1GLM1,Oxidation (M)
C1G0R7,Oxidation (M)
C1GGS8,Dimethylation(KR)
C1GHZ0,Phosphorylation (STY);Deamidation (NQ);Acetylation (K);Dehydration
A0A0A0HWK8,Methionine replacement by azido homoalanine
C1G4T3,Biotinylation
C1GHN2,Carbamidomethylation
C1GF69,2-amino-3-oxo-butanoic_acid
A0A0A0HRM2,Oxidation (M)
C1FZT8,Acetylation (K);Phosphorylation (STY)
C1FYQ2,Methylation(KR);Acetylation (K);Phosphorylation (STY)
C1G0H8,Oxidation (M)
C1GBD3,Oxidation (M)
C1GL59,Carbamidomethylation;Oxidation (M)
C1GDK4,Dehydration;Methylation(KR)
C1GBQ6,Carbamidomethylation
C1GF57,2-amino-3-oxo-butanoic_acid
C1G9E2,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
C1G786,Oxidation (M)
C1G3M7,Oxidation (M)
C1GBF1,Formation of five membered aromatic heterocycle
C1GAU3,Carbamidomethylation;Replacement of proton with ammonium ion;Oxidation (M)
C1GA17,Acetylation (N-term);Deamidation (NQ);Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1GFS6,Oxidation (M)
C1GA39,Oxidation (M)
C1FYZ5,Oxidation (M)
C1G1C8,Acetylation (N-term);Deamidation (NQ);Acetylation (K)
C1G1F2,Phosphorylation (STY);Acetylation (K);Deamidation (NQ);Carbamylation;Carboxylation (E);Carbamidomethylation
C1GEL7,Oxidation (M)
A0A0A0HV09,Phosphorylation (STY)
C1G5F6,Oxidation (M);Carbamidomethylation;Methylation(KR);Deamidation (NQ)
C1GA17,Carboxylation (E);Deamidation (NQ)
C1GHR9,Oxidation (M)
C1G4T3,2-amino-3-oxo-butanoic_acid
C1G6I0,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
C1G9A8,Carbamidomethylation
C1GCJ6,Formylation;Methylation(KR)
C1GLB8,Carboxylation (DKW)
C1GEJ7,Carbamidomethylation
C1GLZ7,Carbamidomethylation
C1GLI2,Carbamidomethylation;Deamidation (NQ);Oxidation (M)
C1G5V0,Phosphorylation (STY);Methylation(KR);Dimethylation(KR)
C1GG47,Carbamidomethylation
C1GE97,Oxidation (M)
C1G0H6,Oxidation (M);Carbamidomethylation
C1GL98,Acetylation (K)
C1GJX2,Oxidation (M);Deamidation (NQ)
C1GAT8,Carbamidomethylation;Oxidation (M)
C1G9W9,Oxidation (M)
C1GML7,Acetylation (N-term);Dimethylation(KR);Carbamylation;Dehydration
C1FYZ4,Oxidation (M)
C1GBJ2,Oxidation (M);Carbamidomethylation
C1G6U8,Carbamidomethylation
C1GIX4,Replacement of proton by lithium
C1G3M8,Carbamidomethylation
C1GHV2,Carbamidomethylation;Deamidation (NQ)
C1G0S1,Oxidation (M)
C1GBJ2,Phosphorylation (STY);Acetylation (K);Sodium adduct
C1GB62,Sodium adduct;Acetylation (K);Methylation(KR)
C1GJD0,Dimethylation(KR)
C1GGT8,Deamidation (NQ)
C1GLV8,Oxidation (M)
C1G7B9,Oxidation (M)
C1GEJ7,Phosphorylation (STY);Sodium adduct
C1GMH9,Carbamylation
C1G7R0,Oxidation (M)
C1G0F9,Acetylation (Protein N-term);Oxidation (M)
C1GL98,Deamidation (R)
C1GH32,Carbamylation
C1G9P1,Replacement of proton with ammonium ion
C1GMI8,Carbamidomethylation
C1G035,Phosphorylation to pyridyl thiol
"C1G596,""Propionamide (K, X@N-term)"""
C1GMU5,Oxidation (M)
"C1G3C4,""Propionamide (K, X@N-term)"""
C1G6U0,Pyro-glu from Q
C1GII4,Carbamidomethylation;Oxidation (M)
C1GLJ9,Oxidation (M);Carbamidomethylation
"C1GML7,""Propionamide (K, X@N-term)"""
A0A0A0HVE7,Carbamidomethylation
C1GB26,Carbamidomethylation
C1G7C1,Carbamidomethylation;Oxidation (M)
C1GFU9,Methylation(others)
C1G0D4,3-sulfanylpropanoyl
C1G8C8,Phosphorylation (STY);Deamidation (NQ);Methylation(KR)
C1GL41,Carbamidomethylation
C1G4D1,Deamidation (NQ)
C1GG53,Oxidation (M)
C1GL98,Amidation
C1G541,Carbamidomethylation
A0A0A0HVK7,Carbamidomethylation
C1FYF8,Biotinylation;Phosphorylation (STY)
C1GL98,Dehydration
C1GBJ2,Methylation(KR)
C1G0N2,2-amino-3-oxo-butanoic_acid
C1GD03,Acetylation (Protein N-term);Deamidation (NQ)
C1GN32,Replacement of proton with ammonium ion
"C1GL98,""2,3-dihydro-2,2-dimethyl-7-benzofuranol N-methyl carbamate"""
C1G3V5,Dihydroxy;Acetylation (K)
C1G098,Acetylation (Protein N-term)
C1G8G0,Biotinylation
C1G1A3,Carbamidomethylation
C1G3Y3,Oxidation (M)
C1GEY6,Carbamidomethylation;Oxidation (M)
C1FZG2,Carbamidomethylation
C1FYP6,Oxidation (M)
C1G8C8,Sodium adduct
C1GLX8,Replacement of proton with ammonium ion
C1GLV8,Methylation(KR);Phosphorylation (STY)
C1GGJ2,Dihydroxy
C1G9A5,Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1G4W6,Oxidation (M);Carbamidomethylation
C1GJT8,Acetylation (Protein N-term);Deamidation (NQ)
C1GB98,2-amino-3-oxo-butanoic_acid
C1GCG7,Dihydroxy
C1GHF7,Pyro-glu from Q
C1GM90,Deamidation (NQ)
C1GLI9,Pyro-glu from Q;Carbamidomethylation
"C1GJI0,""Carboxymethyl (KW, X@N-term)"""
C1FYQ2,Hexose (NSY)
C1GC21,Acetylation (K);Phosphorylation (STY)
C1GC92,Oxidation (M)
C1G4W6,Maleimide
C1GM00,Deamidation (NQ)
A0A0A0HUJ5,Deamidation (NQ);Methylation(KR);Oxidation (M);Dehydration
C1G5F6,Phosphorylation (STY);Sulfation;Formylation;Oxidation (HW);Carbamylation
A0A0A0HV62,Sodium adduct;Deamidation (NQ)
C1G8L6,Oxidation (M)
C1GLU1,Carbamidomethylation
C1GF12,Dihydroxy
C1G5F6,Carbamidomethylation;Sodium adduct;Deamidation (R);Dihydroxy
C1GDK8,2-amino-3-oxo-butanoic_acid
C1GFU4,Carbamidomethylation
C1GK66,Oxidation (M)
C1GLI2,Dehydration;Methylation(KR);Oxidation (M)
C1GII4,Deamidation (NQ);Methylation(KR);Oxidation (M)
C1G8H6,Oxidation (M)
C1G4T3,Acetylation (N-term);Methylation(KR);Sodium adduct;Phosphorylation (STY);Dimethylation(KR)
C1GLV8,Ammonia-loss (Protein N-term);Methylation(KR)
C1GAW1,Oxidation (M)
C1G953,Sodium adduct;Methylation(KR)
C1GM00,Dehydration;Methylation(KR)
C1GMZ1,Carbamidomethylation
C1GMH9,Sulfation
C1G977,Deamidation (NQ)
