WORD,LastCell
C1G7T4,Carbamidomethylation;Acetylation (K);Deamidation (NQ);Phosphorylation (STY);Oxidation (M);Sodium adduct
C1G9P8,Acetylation (K)
C1GBF1,Methylation(KR);Deamidation (NQ)
C1GM00,Dimethylation(KR)
C1GLB8,Acetylation (N-term);Deamidation (NQ)
A0A0A0HTA9,Carboxylation (DKW);Acetylation (K);Phosphorylation (STY)
C1G7T4,Dihydroxy
C1G8G0,Deamidation (NQ);Acetylation (K)
C1GC21,Carbamidomethylation
C1GKC8,Formylation;Methylation(KR)
C1GL98,Glycidamide adduct
C1GLB8,Dehydration;Methylation(KR)
C1GM00,Phosphorylation (STY);Acetylation (K);Deamidation (NQ);Carbamylation;Carbamidomethylation;Sodium adduct
C1G9P8,Deamidation (R)
C1GA10,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
C1G5Y7,2-amino-3-oxo-butanoic_acid
C1G7T4,Methylation(KR);Acetylation (K);Phosphorylation (STY)
C1G6F6,Acetylation (K);Phosphorylation (STY)
C1GB62,Acetylation (N-term);Acetylation (K);Phosphorylation (STY);Carbamidomethylation;Sodium adduct;Dehydration
C1GAT1,Dehydration;Acetylation (K)
C1G1C8,Oxidation (M);Carbamidomethylation;Phosphorylation (STY)
C1G3P8,Biotinylation
C1G8G0,Dehydration;Deamidation (NQ);Methylation(KR)
C1G4N0,Oxidation (M);Carbamidomethylation
C1G791,Phosphorylation (STY);Deamidation (NQ);Acetylation (K);Dihydroxy
C1GM22,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
A0A0A0HT88,Deamidation (NQ)
C1GC48,Deamidation (NQ);Carbamidomethylation;Oxidation (M)
C1GHZ0,Methylation(KR);Phosphorylation (STY);Carbamylation
C1GHU1,Oxidation (M)
A0A0A0HWM5,Deamidation (NQ);Methylation(KR);Phosphorylation (STY);Carbamylation
A0A0A0HTN8,Acetylation (Protein N-term)
C1GBJ2,Sodium adduct
C1GG91,Acetylation (N-term)
C1G5F6,Oxidation (HW)
C1GIX4,Carbamidomethylation
C1GCT8,Oxidation (M)
C1GML7,Carbamidomethylation;Formylation;Amidation;Phosphorylation (STY);Oxidation (M)
C1GLV8,Sodium adduct
C1GAT8,Carbamylation
C1G596,Dimethylation(KR)
C1G3C4,Dimethylation(KR)
C1GHF6,Acetylation (Protein N-term)
C1G4D1,Methylation(KR);Dehydration
C1G0C7,Methylation(KR);Carbamidomethylation;Oxidation (M)
C1GCG7,Sulfation
C1G4N0,Methylation(KR)
C1GCF0,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
A0A0A0HUJ5,Acetylation (N-term);Methylation(KR);Phosphorylation (STY)
C1FZT8,Oxidation (M);Deamidation (NQ);Dehydration
C1GN83,Oxidation (M)
C1G1F2,Oxidation (M);Acetylation (K);Methylation(KR);Amidation;Deamidation (NQ);Carbamidomethylation;Guanidination;Dihydroxy
A0A0A0HWK8,Carbamidomethylation;2-amino-3-oxo-butanoic_acid;Oxidation (M)
C1G887,Acetylation (Protein N-term)
C1GCF0,Phosphorylation (STY);Acetylation (K)
C1GF12,Sulfation
C1GKH0,Acetylation (Protein N-term)
C1G1F2,Monoglutamyl
C1GLX8,Thiophosphorylation
C1GLX8,Deamidation (NQ);Carbamidomethylation;Phosphorylation (STY);Oxidation (M)
C1GGS8,Deamidation (NQ);Oxidation (M)
C1G953,Acetylation (N-term);Methylation(KR)
C1GC92,Sodium adduct;Oxidation (M)
C1GN19,Acetylation (Protein N-term);Methylation(KR);Oxidation (M)
A0A0A0HV62,Formylation;Carbamidomethylation;Phosphorylation (STY)
C1GKC8,Michael addition with methylamine
C1FZT8,Methylation(others)
C1G1F2,Oxidation (HW);Deamidation (NQ)
C1G0P0,Sodium adduct;Methylation(KR)
C1GHK4,Methylation(others)
C1G554,Oxidation (M);Methylation(KR)
C1FYQ2,Lipoyl
"C1GB62,""Propionamide (K, X@N-term)"""
C1GC21,Acetylation (N-term);Dehydration;Dihydroxy
C1G0D4,Acetylation (N-term);Phosphorylation (STY);Oxidation (M)
C1G1F2,Sulfation;Methylation(KR)
C1FYQ2,Sulfation
C1G0P0,Phosphorylation (STY);Formylation;Methylation(KR);Dehydration
C1GLI9,Acetylation (K);Dehydration
A0A0A0HV62,Biotinylation;Phosphorylation (STY)
A0A0A0HWM5,Oxidation (M);Amidation
C1GKC9,Aminoethylbenzenesulfonylation
C1G7E0,Acetylation (N-term);Acetylation (K)
A0A0A0HWM5,Dimethylation(KR);Methylation(KR)
C1G0Q3,Carbamidomethylation
C1G0C7,Sodium adduct
C1GIX4,Methylation(KR);Deamidation (NQ);Phosphorylation (STY)
C1G6K0,Formylation
C1GLI9,Deamidation (NQ);Acetylation (K)
C1G8C8,2-amino-3-oxo-butanoic_acid
C1GLV8,Deamidation (NQ);Acetylation (K);Methylation(KR);Dimethylation(KR);Phosphorylation (STY);Oxidation (M)
C1G9D6,Oxidation (HW)
C1G3C4,Methylation(KR);Dehydration
C1G3C4,Acetylation (N-term);Deamidation (NQ);Sodium adduct;Dehydration
C1G7T4,Amidation;Methylation(KR)
C1G2S7,Deamidation (NQ);Carbamidomethylation;Dimethylation(KR)
C1GAT1,Acetylation (K)
A0A0A0HV62,2-amino-3-oxo-butanoic_acid
C1GA10,Condensation product of 3-deoxyglucosone
C1GG28,Dihydroxy;Acetylation (K)
C1GJI0,Carboxylation (DKW)
C1GGS8,Dimethylation(KR)
C1GHZ0,Phosphorylation (STY);Deamidation (NQ);Acetylation (K);Dehydration
A0A0A0HWK8,Methionine replacement by azido homoalanine
C1G4T3,Biotinylation
C1GDK4,Dehydration;Methylation(KR)
C1FZT8,Acetylation (K);Phosphorylation (STY)
C1FYQ2,Methylation(KR);Acetylation (K);Phosphorylation (STY)
C1GBD3,Oxidation (M)
C1GBF1,Formation of five membered aromatic heterocycle
C1GA17,Acetylation (N-term);Deamidation (NQ);Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1GFS6,Oxidation (M)
C1G1C8,Acetylation (N-term);Deamidation (NQ);Acetylation (K)
C1G1F2,Phosphorylation (STY);Acetylation (K);Deamidation (NQ);Carbamylation;Carboxylation (E);Carbamidomethylation
A0A0A0HV09,Phosphorylation (STY)
C1G5F6,Oxidation (M);Carbamidomethylation;Methylation(KR);Deamidation (NQ)
C1GA17,Carboxylation (E);Deamidation (NQ)
C1G4T3,2-amino-3-oxo-butanoic_acid
C1GCJ6,Formylation;Methylation(KR)
C1GLB8,Carboxylation (DKW)
C1GEJ7,Carbamidomethylation
C1GLI2,Carbamidomethylation;Deamidation (NQ);Oxidation (M)
C1G5V0,Phosphorylation (STY);Methylation(KR);Dimethylation(KR)
C1GG47,Carbamidomethylation
C1GL98,Acetylation (K)
C1GAT8,Carbamidomethylation;Oxidation (M)
C1GML7,Acetylation (N-term);Dimethylation(KR);Carbamylation;Dehydration
C1GBJ2,Oxidation (M);Carbamidomethylation
C1GIX4,Replacement of proton by lithium
C1G3M8,Carbamidomethylation
C1GBJ2,Phosphorylation (STY);Acetylation (K);Sodium adduct
C1GB62,Sodium adduct;Acetylation (K);Methylation(KR)
C1GJD0,Dimethylation(KR)
C1GLV8,Oxidation (M)
C1GEJ7,Phosphorylation (STY);Sodium adduct
C1GMH9,Carbamylation
C1G0F9,Acetylation (Protein N-term);Oxidation (M)
C1GL98,Deamidation (R)
C1GH32,Carbamylation
C1G035,Phosphorylation to pyridyl thiol
"C1G596,""Propionamide (K, X@N-term)"""
"C1G3C4,""Propionamide (K, X@N-term)"""
C1GII4,Carbamidomethylation;Oxidation (M)
"C1GML7,""Propionamide (K, X@N-term)"""
C1G0D4,3-sulfanylpropanoyl
C1G8C8,Phosphorylation (STY);Deamidation (NQ);Methylation(KR)
C1G4D1,Deamidation (NQ)
C1GL98,Amidation
C1FYF8,Biotinylation;Phosphorylation (STY)
C1GL98,Dehydration
C1GBJ2,Methylation(KR)
C1GD03,Acetylation (Protein N-term);Deamidation (NQ)
C1GN32,Replacement of proton with ammonium ion
"C1GL98,""2,3-dihydro-2,2-dimethyl-7-benzofuranol N-methyl carbamate"""
C1G3V5,Dihydroxy;Acetylation (K)
C1G098,Acetylation (Protein N-term)
C1G8G0,Biotinylation
C1G8C8,Sodium adduct
C1GLX8,Replacement of proton with ammonium ion
C1GLV8,Methylation(KR);Phosphorylation (STY)
C1GGJ2,Dihydroxy
C1G9A5,Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1GJT8,Acetylation (Protein N-term);Deamidation (NQ)
C1GCG7,Dihydroxy
C1GLI9,Pyro-glu from Q;Carbamidomethylation
"C1GJI0,""Carboxymethyl (KW, X@N-term)"""
C1FYQ2,Hexose (NSY)
C1GC21,Acetylation (K);Phosphorylation (STY)
C1GC92,Oxidation (M)
C1GM00,Deamidation (NQ)
A0A0A0HUJ5,Deamidation (NQ);Methylation(KR);Oxidation (M);Dehydration
C1G5F6,Phosphorylation (STY);Sulfation;Formylation;Oxidation (HW);Carbamylation
A0A0A0HV62,Sodium adduct;Deamidation (NQ)
C1GLU1,Carbamidomethylation
C1GF12,Dihydroxy
C1G5F6,Carbamidomethylation;Sodium adduct;Deamidation (R);Dihydroxy
C1GLI2,Dehydration;Methylation(KR);Oxidation (M)
C1GII4,Deamidation (NQ);Methylation(KR);Oxidation (M)
C1G8H6,Oxidation (M)
C1G4T3,Acetylation (N-term);Methylation(KR);Sodium adduct;Phosphorylation (STY);Dimethylation(KR)
C1GLV8,Ammonia-loss (Protein N-term);Methylation(KR)
C1G953,Sodium adduct;Methylation(KR)
C1GM00,Dehydration;Methylation(KR)
C1GMZ1,Carbamidomethylation
C1GMH9,Sulfation
C1G8H6,Phosphorylation (STY);Deamidation (NQ);Acetylation (K);Methylation(KR)
C1GC92,Methylation(KR);Hexose (NSY)
C1GN32,Carbamidomethylation;Deamidation (NQ)
C1G4I1,Formylation;Acetylation (K)
C1GH32,N-acetyl neuraminic acid
C1G0C7,Oxidation (M);Carbamidomethylation
C1G596,Acetylation (K)
C1GC21,Dehydration;Deamidation (NQ);Carbamidomethylation
C1G2D4,Oxidation (M)
C1GGJ2,Phosphorylation (STY);Methylation(KR);Dimethylation(KR)
C1GGS8,Acetylation (N-term);Dehydration
C1G5Y7,Oxidation (M)
C1GJD0,Acetylation (N-term);Amidation;Phosphorylation (STY);Dehydration
C1G4T3,Sodium adduct
C1G4I3,Carbamidomethylation
C1G7W9,Oxidation (M)
C1GM03,Methylation(KR);Carbamidomethylation;Dehydration
C1G8H6,Methylation(KR);Hexose (NSY);Acetylation (K);Phosphorylation (STY)
C1GIX4,Deamidation (NQ)
C1G596,Deamidation (NQ);Biotinylation
C1G3P8,Hexose (NSY)
C1G0F9,Oxidation (M);Deamidation (NQ)
C1G7K8,Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1G0P0,Biotinylation
C1GF12,Phosphorylation (STY);Acetylation (K);Methylation(KR);Deamidation (NQ);Carboxylation (DKW);Dihydroxy
"C1GGS8,""Propionamide (K, X@N-term)"""
C1G9X3,Acetylation (N-term);Methylation(KR)
A0A0A0HTA9,Acetylation (N-term);Dehydration
C1G596,Amidation
C1GEJ7,Sulphone
C1GLX8,Carbamidomethylation;Formylation;Deamidation (NQ);Oxidation (M)
C1G7K8,Formylation;Phosphorylation (STY)
C1G596,Sodium adduct;Methylation(KR)
C1GML7,Amidation
C1FYK2,Oxidation (M)
C1GDG5,Acetylation (Protein N-term);Methylation(KR);Phosphorylation (STY)
C1G2S7,Acetylation (N-term);Acetylation (K);Methylation(KR);Phosphorylation (STY);Dehydration
C1G9D6,Dihydroxy;Acetylation (K);Methylation(KR)
C1GJ38,Acetylation (Protein N-term)
C1GLX8,Dimethylation(KR)
A0A0A0HYV6,Oxidation (M)
C1G0P0,2-amino-3-oxo-butanoic_acid
A0A0A0HUJ5,Formylation
C1GCF0,Carboxylation (DKW)
C1FYL2,Sodium adduct;Deamidation (NQ)
C1G0D4,Oxidation (M);Deamidation (NQ);Phosphorylation (STY)
C1G3P8,Dihydroxy
C1G1F2,Hydroxymethyl
C1GLI2,Replacement of proton by lithium
C1FZT8,Sodium adduct
C1GLI9,Biotinylation
C1GLU1,Acetylation (N-term)
C1G989,Carbamylation;Deamidation (NQ)
C1G1F4,Ammonia-loss (N)
C1GCJ6,Oxidation (M);Deamidation (NQ);Dimethylation(KR);Amidation
C1G4I3,3-Sulfobenzoic succinimidyl ester
C1GKC8,Carbamylation;Acetylation (K)
C1GLM2,Acetylation (N-term);Formylation;Deamidation (NQ);Methylation(KR)
A0A0A0HTA9,Oxidation (M);Acetylation (K)
C1G0E3,Carbamidomethylation
C1GMZ1,Acetylation (N-term);Deamidation (NQ);Acetylation (K);Phosphorylation (STY);Dehydration
C1GM03,Acetylation (N-term);Acetylation (K);Methylation(KR)
C1G9P8,Lipoyl
C1G5F6,Biotinylation;Deamidation (NQ)
C1G0Q3,Deamidation (NQ)
C1GBT0,Tyrosine oxidation to 2-aminotyrosine
C1G4I3,Acetylation (N-term)
A0A0A0HV09,Carboxylation (DKW)
C1G7K8,Carbamylation
C1GJD0,Oxidation (M);Carbamidomethylation;Acetylation (K)
C1GN32,Methylation(KR);Dihydroxy;Phosphorylation (STY);Dehydration
C1G7T4,Dimethylation(KR)
C1GKU3,Oxidation (M)
C1GB62,Hexose (NSY);Deamidation (NQ)
C1FYL2,Phosphorylation (STY);Deamidation (NQ);Acetylation (K)
C1GKQ0,Oxidation (M)
C1GI20,Oxidation (HW)
C1GB76,Oxidation (M);Deamidation (NQ)
C1G1F2,MDA adduct +54;Carbamidomethylation
C1FYL2,Acetylation (N-term);Carbamidomethylation;Acetylation (K);Methylation(KR);Carbamylation
C1G3P8,Acetylation (N-term);Formylation;Deamidation (NQ);Methylation(KR);Phosphorylation (STY)
C1GJI0,Replacement of proton by lithium
C1GG28,Methylation(KR);Dehydration
C1G4N0,Carbamidomethylation;Oxidation (M)
"C1G3C4,""Naphthalene-2,3-dicarboxaldehyde"""
C1GLI2,Acetylation (K);Phosphorylation (STY)
A0A0A0HV62,Dihydroxy;Methylation(KR)
C1G035,Acetylation (K);Deamidation (NQ);Phosphorylation (STY)
C1G035,Dehydration;Methylation(KR)
C1GA10,Formylation
C1GN32,Dehydration;Deamidation (NQ)
C1G8C8,Methylation(KR);Phosphorylation (STY)
C1G4T8,Acetylation (Protein N-term)
C1GK60,Methylation(others)
"C1GLM2,""Propionamide (K, X@N-term)"""
C1GB62,2-amino-3-oxo-butanoic_acid
C1GCT8,Carbamidomethylation;Oxidation (M)
"C1GM03,""Propionamide (K, X@N-term)"""
C1G4T3,Oxidation (M);Formylation
C1GLI2,Deamidation (R)
C1G5F6,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Phosphorylation (STY);Sodium adduct
C1GB27,Oxidation (M)
C1GKC8,Phosphorylation (STY);Methylation(KR)
C1GHZ0,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Carbamidomethylation;Sodium adduct
C1G4T3,Sulfation;Phosphorylation (STY)
C1GLI2,Amidation
C1GCF0,Carbamidomethylation;Deamidation (NQ);Sodium adduct;Oxidation (M)
C1G3D9,Oxidation (M);Deamidation (NQ);Carbamidomethylation
C1FYF8,Hexose (NSY)
C1GN83,Carbamidomethylation
C1G6K0,Carbamylation
C1G4T3,Dihydroxy;Methylation(KR)
A0A0A0HT80,Acetylation (N-term);Carboxylation (DKW)
C1G0P0,Tryptophan oxidation to kynurenin
C1GJD0,Sodium adduct;Methylation(KR)
C1GLI2,Levuglandinyl-lysine anhyropyrrole adduct
C1GLX8,Replacement of proton by lithium
C1GM00,Biotinylation
C1G8H6,Dihydroxy;Methylation(KR)
C1G1F2,Benzoyl
C1G4T3,Methylation(KR);Acetylation (K)
C1G8P1,Phosphorylation (STY);Methylation(KR);Dihydroxy
C1GHZ0,Sodium adduct
C1GCV8,Oxidation (M)
C1G1F2,Formylation;Carbamidomethylation;Phosphorylation (STY)
C1GLI9,Sulfation
"C1GLX8,""Propionamide (K, X@N-term)"""
C1G9P6,Oxidation (M)
C1G0D4,Oxidation (HW);Carbamidomethylation
C1GLI2,Deamidation followed by a methylation
C1GK60,Acetylation (K);Phosphorylation (STY)
C1G4T3,3-methyl-2-pyridyl isocyanate
C1GCG7,Carboxylation (DKW)
C1FYL2,Oxidation (M)
C1GL98,Carbamylation
C1G763,Acetylation (Protein N-term);Oxidation (M)
C1FYF8,Dihydroxy
A0A0A0HTA9,Phosphorylation (STY);Carbamidomethylation;Methylation(KR)
A0A0A0HWM5,Carbamidomethylation;Methylation(KR);Dehydration
C1GLB8,Formylation
C1G4N0,Acetylation (N-term);Deamidation (NQ);Carbamidomethylation;Phosphorylation (STY);Acetylation (K)
C1G596,Biotinylation
C1GJI0,Deamidation (NQ);Methylation(KR)
C1GM22,Michael addition with methylamine
C1GMZ1,Deamidation (NQ);Acetylation (K)
A0A0A0HTA9,Methylation(others)
C1GCJ6,2-amino-3-oxo-butanoic_acid
C1GLV8,Replacement of proton with ammonium ion
C1G5F6,Oxidation or Hydroxylation
C1GLI2,Lysine oxidation to aminoadipic semialdehyde
C1GBJ2,Deamidation (NQ);Acetylation (K);Oxidation (M)
C1G1F2,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G989,N-Succinimidyl-2-morpholine acetate
C1FZT8,Methylation(KR)
C1GMH9,Dehydration;Methylation(KR)
C1G8H6,Carboxylation (DKW)
C1GMZ1,Amidation
C1GJI0,Dehydration
C1GHK4,Methylation(KR)
C1G8G0,Dihydroxy
C1G3C4,2-amino-3-oxo-butanoic_acid
C1G3M8,Acetylation (Protein N-term)
C1GLK3,Acetylation (Protein N-term)
C1GLX8,Acetylation (K);Deamidation (NQ);Dimethylation(KR)
C1GML7,Carbamylation;Carbamidomethylation
C1G8C8,Deamidation (NQ);Phosphorylation (STY);Oxidation (M)
C1FYF8,Phosphorylation (STY);Dehydration;Deamidation (NQ);Methylation(KR);Dihydroxy
C1G989,Dehydration
C1G1F2,Michael addition with methylamine
C1GBD3,Dimethylation(KR)
A0A0A0HV09,Carbamylation;Deamidation (NQ);Phosphorylation (STY)
C1GBF1,Dimethylation(KR)
C1GA17,Carbamidomethylation;Phosphorylation (STY);Carbamylation
C1G9A5,Piperidination
C1GC48,4-hydroxynonenal (HNE)
C1GL98,Dehydrated 4-hydroxynonenal
C1G4D1,Sodium adduct
C1GBJ3,Carbamylation;Methylation(KR)
C1G9A5,Deamidation (NQ);Phosphorylation (STY);Carbamylation
C1G5F6,Methionine replacement by azido homoalanine;Carbamidomethylation
C1G5F6,Formylation
C1GBJ2,Carbamidomethylation;Oxidation (M)
C1GBT0,Acetylation (N-term);Methylation(KR);Dehydration
C1G0C7,Dehydration;Phosphorylation (STY)
A0A0A0HV62,Amidation;Acetylation (K)
C1G791,Formylation;Phosphorylation (STY)
C1GJI0,Lysine oxidation to aminoadipic semialdehyde
C1G3D9,Bromination
C1GIX4,Levuglandinyl-lysine anhyropyrrole adduct;Carbamidomethylation
C1G0E3,Deamidation (NQ)
C1G7E0,Oxidation or Hydroxylation
C1G0P0,Dihydroxy
C1GCJ6,Phosphorylation (STY);Methylation(KR)
C1GLI9,Hexose (NSY)
C1G4A0,Carbamidomethylation
C1G7T4,Acetylation (K)
A0A0A0HV09,Dehydration;Acetylation (K);Methylation(KR)
C1G1F2,Ethyl amino;Carbamidomethylation
C1GGJ2,Acetylation (Protein N-term);Methylation(KR);Dehydration
C1GLJ3,Oxidation (M)
C1G0P0,Methylation(KR);Acetylation (K)
C1GC48,Carbamylation
C1G3D9,2-amino-3-oxo-butanoic_acid
C1G596,Acetylation (N-term);Acetylation (K);Deamidation (NQ);Phosphorylation (STY);Carbamidomethylation;Sodium adduct
C1GHZ0,Oxidation (M)
C1GM22,Methylation(others)
C1GLM2,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G3V5,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G7T4,Deamidation (R)
C1GGQ1,Methylation(KR);Carboxylation (E);Amidation
C1GBD3,Acetylation (N-term);Methylation(KR)
C1GL98,Carbamidomethylation;Oxidation (M)
C1G9X3,Formylation
C1GHZ0,Dihydroxy
C1G0P0,Carbamylation;Acetylation (K)
C1GGQ1,Acetylation (N-term);Methylation(KR);Carboxylation (DKW)
C1G9A5,Carbamylation
C1G3C4,Sodium adduct
C1GN32,Methylation(others)
C1G4N0,Biotinylation;Acetylation (K)
C1GJD0,Biotinylation
C1G0C7,Carbamidomethylation;Deamidation (NQ);Oxidation (M);Dehydration
C1G791,2-amino-3-oxo-butanoic_acid
C1G4N0,Deamidation (NQ);Carbamylation
C1G1F2,Guanidination;Carbamidomethylation;Oxidation (M)
A0A0A0HV62,Carboxylation (DKW)
C1G5Y7,Carbamidomethylation
C1GB04,2-amino-3-oxo-butanoic_acid
C1GHU1,Deamidation (NQ)
C1G9P8,Aminoethylbenzenesulfonylation
C1GJD3,Carbamylation
C1GCT8,Deamidation (NQ)
C1FYR1,Phosphorylation (STY);Methylation(KR);Amidation
C1GDG5,Formylation
C1G4N0,Amidation
C1GCF0,Acetylation (K)
C1GJD0,2-amino-3-oxo-butanoic_acid
C1G3C4,Oxidation to nitro
C1GB62,Oxidation (M)
C1GB62,Phosphorylation (STY);Acetylation (K);Dihydroxy
C1GCJ6,Deamidation (NQ);Acetylation (K);Methylation(KR);Phosphorylation (STY);Oxidation (M)
C1GCF0,Deamidation (NQ)
C1GN83,Deamidation (NQ)
C1GG91,Oxidation (M)
C1FZM7,Methylation(others)
C1GB62,Dihydroxy
C1G5F6,Methylphosphonylation
C1G7E0,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GCF0,Amidation
C1GC92,Acetylation (N-term)
C1GCF0,Dehydration;Methylation(KR)
C1GGQ1,Acetylation (K);Phosphorylation (STY)
C1GKC9,Oxidation (M);Deamidation (NQ);Amidation
C1G2S7,Michael addition with methylamine
C1G3D9,Ubiquitin
C1GMZ1,Oxidation (HW);Phosphorylation (STY)
C1G4D1,Oxidation (M)
C1G3D9,Sodium adduct
C1GMZ1,Biotinylation;Phosphorylation (STY)
C1GM03,Biotinylation
C1GA17,Methylation(others)
A0A0A0HWK8,Deamidation (NQ);Phosphorylation (STY);Methylation(KR);Oxidation (M)
C1GGS8,Sodium adduct
C1GG28,Deamidation (NQ);Sodium adduct
C1GGQ1,Sulfation;Deamidation (NQ)
C1GBN1,Acetylation (Protein N-term)
C1G4T3,Pyro-glu from Q
C1G388,Carbamidomethylation
C1G953,Oxidation (M);Carbamidomethylation
A0A0A0HWM5,Phosphorylation (STY);Formylation;Deamidation (NQ);Sulfation
C1G1F2,4-hydroxynonenal (HNE)
C1G2D4,Acetylation (N-term)
C1G5V0,Deamidation (R)
C1GM03,2-amino-3-oxo-butanoic_acid
C1G8X9,Replacement of proton with ammonium ion;Carbamidomethylation
C1G035,Iminobiotinylation
C1G0F9,Phosphorylation (STY);Carboxylation (DKW)
C1G5F6,Methylation(others)
C1GM00,Dihydroxy
C1G953,Dihydroxy
C1GJD3,Phosphorylation (STY);Methylation(KR);Dehydration
C1GGQ1,ISD (z+2)-series
C1G791,Sodium adduct;Acetylation (K)
C1GBJ3,4-hydroxynonenal (HNE)
C1GLX8,Biotinylation
C1G3C4,Hexose (NSY)
C1G8C8,Carbamidomethylation
C1GEJ7,Lipoyl
C1GCT8,Acetylation (Protein N-term)
A0A0A0HV09,Acetylation (Protein N-term);Deamidation (NQ);Oxidation (M)
C1GEJ7,Sulfation
C1GCJ6,Dimethylation(KR);Methylation(KR)
C1G953,Methylation(KR)
C1GC21,Dihydroxy
C1GKQ0,Carbamidomethylation
C1GAT1,Acetylation (TSCYH)
C1GKC8,Dimethylation(KR);Deamidation (NQ)
C1GBD3,Deamidation (NQ)
C1G2S7,Carbamidomethylation;Acetylation (K);Dehydration
A0A0A0HV62,Carbamidomethylation;Deamidation (NQ);Methylation(KR);Phosphorylation (STY)
A0A0A0HRG7,Acetylation (Protein N-term);Deamidation (NQ);Carbamidomethylation;Methylation(KR);Oxidation (M)
C1G389,Acetylation (Protein N-term);Oxidation (M)
C1GN32,2-amino-3-oxo-butanoic_acid
C1G5J0,Oxidation (M)
C1GN83,Acetylation (Protein N-term)
C1GHZ0,Carbamidomethylation;Ammonia-loss (N)
A0A0A0HV62,Dimethylation(KR)
C1G3C4,Oxidation (M);Deamidation (NQ)
C1G1F2,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G0D4,Pyro-glu from Q;Deamidation (NQ);Carbamidomethylation
C1GCJ6,Methylation(KR);Carbamidomethylation;Deamidation (NQ);Dihydroxy
C1GGJ2,Formylation
C1GBJ3,Acetylation (Protein N-term);Methylation(KR)
C1G554,Acetylation (N-term);Sulfation;Acetylation (K);Phosphorylation (STY)
C1G596,Dihydroxy
A0A0A0HWM5,Levuglandinyl-lysine pyrrole adduct
C1G7E0,Oxidation (M);Deamidation (NQ)
A0A0A0HV62,Carboxylation (E);Phosphorylation (STY)
C1G5F6,Deamidation (NQ);Methylation(KR);Sulphone;Oxidation (M);Formylation;Carbamidomethylation;Sodium adduct
C1G4T3,Carbamidomethylation;Oxidation (M)
C1G3P8,Dehydration;Acetylation (K);Methylation(KR)
C1FZT8,Deamidation (NQ);Oxidation (M)
C1GLB8,Carbamidomethylation;Acetylation (K)
C1GB27,Carbamidomethylation
"C1G0C7,""Propionamide (K, X@N-term)"""
C1G7T4,Carbamylation;Phosphorylation (STY)
C1GK60,Oxidation (M)
C1GL98,Acetylation (TSCYH)
C1GKC9,4-hydroxynonenal (HNE)
C1G388,Acetylation (N-term)
C1GLB8,Carbamylation
C1G0B7,Oxidation (M)
"C1FYF8,""Carboxymethyl (KW, X@N-term)"""
C1GBJ2,Amidation
C1G7T4,Biotinylation
C1G5V0,Lysine oxidation to aminoadipic semialdehyde
C1GA10,Phosphorylation (STY);Methylation(KR);Sodium adduct
C1GBJ2,Dehydration;Methylation(KR)
C1G7T4,Pyro-glu from E;Acetylation (K)
"C1GBJ2,""2,3-dihydro-2,2-dimethyl-7-benzofuranol N-methyl carbamate"""
C1GAT1,Oxidation (M);Carbamidomethylation;Amidation
C1G0P0,Carboxylation (DKW)
C1GLV8,Amidation
C1GCG7,Deamidation (R)
C1FYQ2,Formylation
C1GK60,Methylation(KR)
C1GLM2,Sodium adduct
C1G1F2,Selenium replaces sulphur
C1GMZ1,Sodium adduct
C1G3C4,Phosphorylation (STY)
C1GM03,Sodium adduct
C1GC92,Deamidation (NQ);Biotinylation
C1GN32,Acetylation (N-term);Methylation(KR);Amidation;Oxidation (HW);Deamidation (NQ);Phosphorylation (STY);Oxidation (M);Sodium adduct
C1G8H6,Acetylation (K);Amidation
C1FZT8,Carbamidomethylation;Oxidation (M)
C1GN32,Phosphorylation (STY);Acetylation (K);Methylation(KR)
A0A0A0HV62,O-Diisopropylphosphorylation
C1G162,Oxidation (M)
C1GHK4,Carbamidomethylation
C1GHZ0,Carboxylation (DKW)
C1GI20,Dehydration;Deamidation (NQ)
C1G0P0,Pyro-glu from Q
C1G8H6,Deamidation (NQ)
C1G0C7,Acetylation (K);Carbamidomethylation
C1GC92,Dehydration
C1GN32,Ubiquitin
C1GFS6,Acetylation (Protein N-term)
C1GLI9,Carboxylation (DKW)
C1GLX8,Lipoyl
C1GN32,Sodium adduct
C1GK23,Acetylation (Protein N-term);Oxidation (M)
C1GBF1,Methylation(others)
A0A0A0HWK8,Oxidation (M);Deamidation (NQ)
C1GLX8,Sulfation
C1G1F2,Ubiquitin
C1G5F6,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GGQ1,Sodium adduct
C1G0C7,Deamidation (NQ)
C1G3P8,Formylation
C1G3D9,Methylation(KR)
C1G3V5,Biotinylation;Phosphorylation (STY)
C1G8H6,Dehydration
